,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
2918,"Céline Géraud: ""Le sport a besoin d'icônes comme Zlatan"" - L'Express",bSK7ygLii9Y,"Céline Géraud: ""Le sport a besoin d'icônes comme Zlatan""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"udoka émérite et nouvelle figure de proue de l'émission Stade 2, Céline Géraud est non seulement droite dans ses escarpins mais parfaitement à l'aise dans ses nouveaux habits de présentatrice de l'un des rendez-vous phare de la chaîne France 2.",2013-01-30T17:23:39Z,PT18M16S,1073,3,1,"['immedias', 'youtube', 'lexpress']"
2919,"Nicolas Hulot: ""Les jeunes ne peuvent pas rester derrière leurs ordinateurs à regarder le monde se - L'Express",Z1XCSXsbjRg,"Nicolas Hulot: ""Les jeunes ne peuvent pas rester derrière leurs ordinateurs à regarder le monde se",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"A l'occasion d'un entretien acccordé à L'Express, Nicolas Hulot revient sur son rôle lors de la conférence sur le climat en 2015 et sur les modèles environnementaux à mettre en place, en impliquant notamment les jeunes.",2013-01-30T17:04:59Z,PT3M54S,2474,11,0,"['youtube', 'lexpress', 'environnement']"
2920,"""Zlatan est incroyablement grand en Suède"" - L'Express",DB47MX2u5O8,"""Zlatan est incroyablement grand en Suède""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"L'Express est remonté aux origines de l'attaquant suédois du PSG, sur les lieux de son enfance, en Suède. Ola Gällstad, l'un des ses premiers entraineurs, se souvient.",2013-01-30T13:02:55Z,PT5M44S,6735,21,1,"['youtube', 'sport', 'lexpress']"
2921,"Steevy Boulay : ""J'ai toujours su que j'étais gay mais l'annoncer n'a pas été facile"" - L'Express",PMYCnRF-SD0,"Steevy Boulay : ""J'ai toujours su que j'étais gay mais l'annoncer n'a pas été facile""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Alors que débute l'examen du projet de loi sur le mariage pour tous à l'Assemblé, Steevy Boulay se rémémore l'annonce de son homosexualité à ses parents. Il évoque aussi sa différence assumée et les propos parfois blessants de certains politiques.",2013-01-30T12:58:02Z,PT1M38S,23582,102,25,"['medias', 'youtube', 'lexpress']"
2922,Match des critiques ciné : Irez-vous voir Happiness Therapy ? - L'Express,A40b2HVicOs,Match des critiques ciné : Irez-vous voir Happiness Therapy ?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"La douce et satirique comédie Happiness Therapy sort ce mercredi dans les salles. Faut-il le voir ou non? Les experts de Studio Ciné Live et de L'Express, vous aident à faire un choix.",2013-01-29T09:49:57Z,PT5M54S,2768,6,1,"['cinema', 'youtube', 'lexpress']"
2923,"Lévy-Sousan : ""Si la société bouge, les besoins des enfants eux, ne bougent pas"" - L'Express",4aJEm1UNaSc,"Lévy-Sousan : ""Si la société bouge, les besoins des enfants eux, ne bougent pas""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Pour ou contre, le débat est très vif depuis plusieurs mois, c'est surtout l'homoparentalité qui sucite le plus d'oppositions parmi les français. L'Express reçoit Pierre Lévy-Soussan et Serge Héfez, deux psys, pour en débattre.",2013-01-29T08:52:08Z,PT17M43S,1727,7,2,"['youtube', 'societe', 'lexpress']"
2924,"Le match des critiques: que vaut ""Heureux les heureux"", de Yasmina Reza? - L'Express",3rRlvT9k5Zk,"Le match des critiques: que vaut ""Heureux les heureux"", de Yasmina Reza?",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le dernier roman de Yasmina Reza, auteure bien connue pour son théâtre, a été acclamé par la critique. Mais LEXPRESS.fr a trouvé quelques voix discordantes. Ecoutez-les!",2013-01-28T15:12:45Z,PT7M2S,3318,11,3,"['youtube', 'lexpress', 'livres']"
2925,Manifestation pour le mariage pour tous - L'Express,7Fn56VhCDBA,Manifestation pour le mariage pour tous,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,A Paris le 27 janvier 2013,2013-01-27T17:10:57Z,PT21S,1398,2,0,"['Mariage', 'Gay', 'Manifestation', 'Homo']"
2926,Echec ou mate : Cauchemar en cuisine - L'Express,vmlb1YuTZIY,Echec ou mate : Cauchemar en cuisine,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Ce mercredi soir, Cauchemar en cuisine revient sur M6 à 20h50. Nos deux zappeurs en chef vous disent s'il faut ou non passer à table.",2013-01-23T09:55:38Z,PT3M25S,42839,21,14,"['tele', 'youtube', 'lexpress']"
2927,Visite guidée aux Archives nationales de Pierrefitte-sur-Seine - L'Express,2xqalJfcgzQ,Visite guidée aux Archives nationales de Pierrefitte-sur-Seine,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Pierrefitte-sur-Seine accueille à partir de ce lundi 21 janvier le nouveau bâtiment des Archives nationales. Nous avons visité pour vous ce nouveau centre d'archives, qui devient le plus grand d'Europe.",2013-01-21T17:27:47Z,PT2M32S,3263,16,1,"['youtube', 'lexpress', 'culture']"
2928,"Seal, l'interview - L'Express",bdRhyVkcPJs,"Seal, l'interview",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,,2013-01-18T16:18:09Z,PT3M45S,5326,86,6,['seal']
2929,Faut-il aller voir Alceste à bicyclette ? - L'Express,6c1Y-sx6waY,Faut-il aller voir Alceste à bicyclette ?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le face à face entre Eric Libiot, rédacteur en chef Culture à L'Express et Thomas Baurez, journaliste à Studio Ciné Live. Cette semaine, Alceste à bicyclette de Philippe Le Guay.",2013-01-14T17:01:26Z,PT3M27S,3547,5,0,"['faceaface', 'cinema', 'youtube', 'lexpress']"
2930,Match des critiques ciné : Irez-vous voir Django Unchained ? - L'Express,y4pslJT2AK0,Match des critiques ciné : Irez-vous voir Django Unchained ?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Toujours très attendu, le nouveau Quentin Tarantino, Django Unchained, sort mercredi dans les salles. Faut-il le voir ou l'éviter? Les experts de Studio Ciné Live et de L'Express nous aident a faire un choix.",2013-01-14T13:33:25Z,PT6M2S,3215,13,1,"['match critiques', 'cinema', 'youtube', 'lexpress']"
2931,"Manif contre le mariage gay : des Marianne, des polos roses et du Gangnam Style - L'Express",q1RBkDSMvJU,"Manif contre le mariage gay : des Marianne, des polos roses et du Gangnam Style",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Manif pour tous: des Marianne, des polos roses et du Gangnam Style",2013-01-13T18:58:52Z,PT2M14S,1104,8,2,"['youtube', 'societe', 'lexpress']"
2932,"Mariage pour tous : ""Nous attendons du débat et surtout un référendum"" - L'Express",eDsyhBRY_Vo,"Mariage pour tous : ""Nous attendons du débat et surtout un référendum""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Entre 350 000 et 800 000 opposants au projet de loi sur le ""mariage pour tous"" ont défilé, ce dimanche jusqu'au Champ-de-Mars, comme prévu par le collectif organisateur ""La Manif pour tous"". L'Express a suivi le cortège. Paroles d'opposants.",2013-01-13T17:03:39Z,PT3M34S,1193,7,6,"['youtube', 'societe', 'lexpress']"
2933,"Guaino à la manif contre le mariage gay: ""Peut-être que je n'ai jamais manifesté"" - L'Express",eTxspKRCI_w,"Guaino à la manif contre le mariage gay: ""Peut-être que je n'ai jamais manifesté""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Au départ de la manifestation contre le mariage gay, place d'italie, le 13 janvier 2013, Henri Guaino tente de se souvenir depuis quand il n'a pas manifesté",2013-01-13T12:23:10Z,PT23S,2053,1,0,"['manif pour tous', 'mariage gay']"
2934,"Manifestation contre le mariage gay (porte d'Italie, 13 janvier 2013) - L'Express",jA6GHuBPDT4,"Manifestation contre le mariage gay (porte d'Italie, 13 janvier 2013)",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Le cortège contre le mariage gay s'élance de la place d'Italie dans le XIIIe arrondissement de Paris dans une ambiance calme et bon enfant.,2013-01-13T12:13:30Z,PT24S,4754,12,3,"['manif pour tous', 'mariage gay']"
2935,Manifestation contre le mariage gay - L'Express,rXzD6hcu7kA,Manifestation contre le mariage gay,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Vidéo prise avant le départ de la manifestation contre le mariage pour tous à Paris le 13 janvier 2012.,2013-01-13T11:59:21Z,PT24S,2768,14,55,None
2936,"Emmanuelle Riva, grève des taxis à Paris et tensions au Cachemire - L'Express",Tt9lytW9g3A,"Emmanuelle Riva, grève des taxis à Paris et tensions au Cachemire",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Emmanuelle Riva pour sa prestation dans Amour de Michael Haneke est nommée aux Oscars, la grève des taxis immobilise Paris et le Cachemire est toujours sous haute tension. Les trois photos de la semaine de Christophe Barbier.",2013-01-12T08:05:08Z,PT5M5S,1371,3,1,"['editocb', 'youtube', 'politique', 'lexpress']"
2937,Tout savoir sur la pilule - L'Express,ia960KnjEFY,Tout savoir sur la pilule,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Alors que les pilules de 3e et 4e génération inquiètent, L'Express a tenu à répondre aux interrogations des femmes. Danielle Gaudry, gynécologue obstréticienne et membre du Planning familial, apaise les craintes.",2013-01-12T08:05:07Z,PT6M17S,3352,13,0,"['youtube', 'societe', 'lexpress']"
2938,Affaire Cahuzac: le défi d'Edwy plenel - L'Express,cu4sTQIWDw8,Affaire Cahuzac: le défi d'Edwy plenel,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Un coup de gueule amical, ce mercredi matin, contre Edwy Plenel et Mediapart. Oui, Mediapart a obtenu l'ouverture d'une enquête préliminaire à l'encontre de Jérôme Cahuzac. Il faut maintenant cher Edwy abattre vos cartes.",2013-01-09T13:41:21Z,PT1M24S,1932,0,0,"['editocb', 'youtube', 'politique', 'lexpress']"
2939,Sallie Ford et ses méchants garçons en session - L'Express,jWSNFBx_hzw,Sallie Ford et ses méchants garçons en session,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Sallie Ford & The Sound Outside revient le 19 février avec un nouvel album intitulé Untamed Beast. Découvrez le titre Bad Boys, en acoustique pour L'Express.",2013-01-08T13:15:44Z,PT3M12S,1370,5,0,"['session', 'musique', 'youtube', 'lexpress']"
2940,Affaire Cahuzac: un expert décrypte la bande son - L'Express,yZZPFFH5axw,Affaire Cahuzac: un expert décrypte la bande son,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Pour L'Express, un spécialiste a analysé l'enregistrement présenté comme une pièce à charge contre le ministre. S'il ne décèle pas de trucage, il ne parvient pas à identifier la voix et s'interroge.",2013-01-08T11:09:39Z,PT29S,1713,2,0,"['youtube', 'politique', 'lexpress']"
2941,"Faut-il aller voir Foxfire, confessions d'un gang de filles ? - L'Express",r5EFMm4zfdw,"Faut-il aller voir Foxfire, confessions d'un gang de filles ?",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le face à face entre Fabrice Leclerc, rédacteur en chef de Studio Ciné Live et Eric Libiot, rédacteur en chef culture de L'Express. Pour cette semaine de rentrée, Foxfire, confessions d'un gang de filles de Laurent Cantet.",2013-01-02T09:47:36Z,PT3M48S,1657,0,0,"['faceaface', 'cinema', 'youtube', 'lexpress']"
2942,850 ans de Notre-Dame de Paris: les légendes diaboliques de la cathédrale - L'Express,7EESF1jstGo,850 ans de Notre-Dame de Paris: les légendes diaboliques de la cathédrale,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Notre-Dame de Paris fête ses 850 ans. Michel Faul de Paris Zig Zag décrypte pour l'Express les trois portails de l'édifice et leurs représentations de Satan.,2012-12-28T14:56:53Z,PT4M48S,100834,816,291,"['youtube', 'societe', 'lexpress']"
2943,"Kollywood, ""l'autre"" cinéma indien - L'Express",WcO5b4OZdec,"Kollywood, ""l'autre"" cinéma indien",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"On l'appelle le ""cinéma masala"". Comme le mélange d'épices, la recette est éprouvée: une pincée d'action, de l'amour, et des scènes de danse.",2012-12-21T16:42:21Z,PT8M4S,2817,24,0,"['monde', 'youtube', 'lexpress']"
2944,"Tomi Ungerer: ""J'ai eu la chance de perdre mon père à 3 ans et demi"" - L'Express",aCLet1DJMl4,"Tomi Ungerer: ""J'ai eu la chance de perdre mon père à 3 ans et demi""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"A 81 ans, l'illustrateur et écrivain à la créativité aussi foisonnante que provocante a quitté sa patrie adoptive, l'Irlande, à l'occasion de l'adaptation au cinéma de son conte pour enfant Jean de la Lune.",2012-12-20T14:12:27Z,PT6M8S,9672,80,3,"['interview', 'youtube', 'lexpress', 'livres']"
2945,Match des critiques : Irez-vous voir l'Odyssée de Pi ? - L'Express,Hk0wgs7uWhw,Match des critiques : Irez-vous voir l'Odyssée de Pi ?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Magnifique voyage philisophique pour les uns, sombre ratage pour les autres, pas de doute le dernier film d'Ang Lee (Le secret de Brokeback Mountain, Hulk), L'Odyssée de Pi, divise. A commencer par les journalistes de L'Express et Studio Ciné Live.",2012-12-18T12:30:56Z,PT4M44S,1525,2,10,"['cinema', 'youtube', 'lexpress']"
2946,"Daniel Pennac: ""Il y a quelque chose de subversif à écrire pour les enfants"" - L'Express",_qreb-xkOkU,"Daniel Pennac: ""Il y a quelque chose de subversif à écrire pour les enfants""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"L'auteur de La Fée carabine, Cabot caboche ou Chagrin d'école signe aujourd'hui le scénario de l'adaptation des romans pour enfant de Gabrielle Vincent, Ernest et Célestine.",2012-12-12T16:11:47Z,PT3M51S,3351,19,1,"['cinema', 'youtube', 'lexpress']"
2947,"Bumcello, l'interview en musique - L'Express",HxcyhXeVY70,"Bumcello, l'interview en musique",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Sur aL, leur septième album, les deux acolytes de Bumcello, Vincent Ségal et Cyril Atef, ont à nouveau invité Tommy Jordan. Tous trois répondent aux questions de L'Express dans la bonne humeur, et en musique.",2012-12-12T10:08:23Z,PT5M1S,3701,26,1,"['musique', 'youtube', 'lexpress', 'culture']"
2948,Match des critiques : Irez-vous voir Le Hobbit ? - L'Express,lIS2ZhkQJA4,Match des critiques : Irez-vous voir Le Hobbit ?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"11 ans après le dernier épisode de la trilogie du Seigneur des anneaux, Peter Jackson en présente la nouvelle saga prequelle, dont le premier épisodeLe Hobbit: un voyage inattendu -très attendu- sort mercredi sur les écrans.",2012-12-10T16:57:35Z,PT5M36S,2021,8,23,"['cinema', 'youtube', 'lexpress', 'culture']"
2949,"Laurent Ruquier: ""J'ai toujours peur de déranger les autres"" - L'Express",oUn9QmoAkv0,"Laurent Ruquier: ""J'ai toujours peur de déranger les autres""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Il est l'un des animateurs et journalistes les plus célèbres et les plus secrets du métier. Pour la première fois, Laurent Ruquier a accepté de lever le voile à l'occasion de la diffusion, le 27 décembre prochain, d'un documentaire sur sa vie.",2012-12-07T18:27:05Z,PT7M45S,46620,181,37,"['interview', 'medias', 'youtube', 'lexpress']"
2950,"Kad et Olivier: ""Avec Pamela Rose on défend un humour radical"" - L'Express",ZCYD0JLqAQY,"Kad et Olivier: ""Avec Pamela Rose on défend un humour radical""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Camille, Romain, Arthur et Marina, lecteurs du magazine Studio Ciné Live, ont rencontré et posé leurs questions à Kad Merad et Olivier Baroux à l'occasion de la sortie de Mais qui a re-tué Pamela Rose ? Entretien.",2012-12-06T18:05:49Z,PT4M40S,1742,2,0,"['cinema', 'youtube', 'lexpress', 'culture']"
2951,Rencontre avec Michel Piquemal au Salon du livre de Montreuil - L'Express,DYvKGKDohWw,Rencontre avec Michel Piquemal au Salon du livre de Montreuil,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le jeune Numa, 10 ans, a profité du Salon du livre de jeunesse de Montreuil pour faire une interview de Michel Piquemal, l'auteur du Jobard (Milan poche junior), qu'il étudie en classe.",2012-12-04T14:55:52Z,PT1M25S,1555,7,0,"['interview', 'youtube', 'lexpress', 'livres']"
2952,Grèce: le calvaire des clandestins en quête d'asile - L'Express,xJniRMWTkGE,Grèce: le calvaire des clandestins en quête d'asile,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Plus de 65 000 étrangers sans papiers ont été arrétés en Grèce, en 2012. Les conditions en centre de rétention demeurent précaires, et s'ajoutent à la violence xénophobe qui attend ces migrants dans un pays débordé par l'immigration.",2012-11-30T09:04:57Z,PT7M5S,6054,11,6,"['monde', 'youtube', 'lexpress']"
2953,"Alexandre Astier: ""Kaamelott le film aura bien lieu"" - L'Express",mdnwGTqgFr8,"Alexandre Astier: ""Kaamelott le film aura bien lieu""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"A l'occasion de la sortie en DVD de son spectacle Que ma joie demeure!, L'Express a fait tirer au sort six questions au créateur de Kaamelott, Alexandre Astier.",2012-11-30T08:56:24Z,PT2M29S,255429,1481,348,"['tele', 'cinema', 'youtube', 'lexpress']"
2954,Jacques Chirac: pas de cadeaux pour ses 80 ans - L'Express,66uhVKXf9YY,Jacques Chirac: pas de cadeaux pour ses 80 ans,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"En pleine guerre intestine à l'UMP, parti dont il a contribué à la création, Jacques Chirac fête ses 80 ans ce jeudi. Mais l'ancien chef d'Etat est-il encore un homme politique? L'édito.",2012-11-29T16:44:14Z,PT2M22S,1923,5,2,"['1997500747001', 'youtube', 'edito', 'politique', 'lexpress']"
2955,Lou Reed commente ses photos au Palais de Tokyo - L'Express,HxPYUkFeTh8,Lou Reed commente ses photos au Palais de Tokyo,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Lou Reed ""adore regarder à travers un objectif"". Au Palais de Tokyo, il explique à Paola Genone comment ses photos peuvent montrer ""le pouvoir de l'esprit"".",2012-11-29T13:50:43Z,PT2M3S,2911,17,0,"['arts', 'youtube', 'lexpress', 'culture']"
2956,"Nolwenn Leroy et Gaspard Ulliel, les voix des Cinq légendes racontent - L'Express",BfT-2uEfGVc,"Nolwenn Leroy et Gaspard Ulliel, les voix des Cinq légendes racontent",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"A l'occasion de la sortie mercredi du film d'animation Les Cinq légendes, Gaspard Ulliel et Nolwenn Leroy nous parlent de leur première expérience dans le doublage et de leurs personnages, la Fée des dents et Jack Frost.",2012-11-29T13:50:15Z,PT3M2S,16417,203,6,"['cinema', 'youtube', 'lexpress', 'culture']"
2957,"Sexualité des handicapés : ""Y a pas que la levrette dans la vie"" - L'Express",M9pmo19N2tg,"Sexualité des handicapés : ""Y a pas que la levrette dans la vie""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Marcel Nuss est prisonnier de son fauteuil depuis l'âge de 15 ans. Pour permettre l'accès à la sexualité aux personnes handicapées, il publie un livre, ""Je veux faire l'amour"", pour favoriser la création d'assistants sexuels.",2012-11-29T09:39:47Z,PT6M45S,25284,108,44,"['youtube', 'societe', 'lexpress']"
2958,Rencontre avec Déborah François / Populaire - L'Express,7C-g8XEO8lw,Rencontre avec Déborah François / Populaire,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"La bataille a été rude, mais Déborah François est aujourd'hui la gauche et néanmoins pétillante Rose Pamphyle, championne de vitesse dactylographique pour les beaux yeux de Romain Duris, dans Populaire. Rencontre.",2012-11-28T13:16:32Z,PT3M1S,7113,45,6,"['cinema', 'youtube', 'lexpress', 'culture']"
2959,"VIDEO. Benoît Delépine: ""Il y a toujours un grolandais pour nous aider"" - L'Express",E36jfvsqPCM,"VIDEO. Benoît Delépine: ""Il y a toujours un grolandais pour nous aider""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Grolandais de souche, Benoît Delépine est pour ainsi dire né à Groland! Et voilà 20 ans qu'il défend les couleurs de cette petite République, sur l'antenne de Canal+. Auteur et comédien, à l'origine de la création des Guignols de ""Canal""...",2012-11-23T15:17:03Z,PT8M31S,19519,137,10,"['medias', 'youtube', 'lexpress']"
2960,VIDEO. Philippe Mexès marque un but à la Zlatan Ibrahimovic - L'Express,CRJge5bxILU,VIDEO. Philippe Mexès marque un but à la Zlatan Ibrahimovic,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Philippe Mexès a qualifié l'AC Milan en 8e de finale de Ligue des Champions en marquant un but semblable au prodigieux retourné réalisé de Zlatan Ibrahimovic contre l'Angleterre. Regardez.,2012-11-22T12:08:05Z,PT38S,5677,13,2,"['youtube', 'sport', 'lexpress']"
2961,Match des critiques: irez-vous voir Thérèse Desqueyroux de Claude Miller? - L'Express,HOLCWjut7wo,Match des critiques: irez-vous voir Thérèse Desqueyroux de Claude Miller?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Ce film posthume de Claude Miller (L'effrontée, Un secret) adapté du classique de François Mauriac a-t-il eu grâce aux yeux des critiques de Studio Ciné Live et L'Express. Les avis sont tranchés.",2012-11-20T15:08:31Z,PT8M42S,1827,7,3,"['match des critiques', 'cinema', 'youtube', 'lexpress']"
2962,"Philippe Manoeuvre: ""Mes disques cultes des 80's"" - L'Express",YBl0D4tg-7I,"Philippe Manoeuvre: ""Mes disques cultes des 80's""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le rédacteur en chef de Rock & Folk a compilé dans trois coffrets 10 incontournables des années 60, 70 et 80.",2012-11-16T18:00:53Z,PT5M28S,101938,441,207,"['musique', 'youtube', 'lexpress']"
2963,"Philippe Manoeuvre: ""Mes disques cultes des 70's"" - L'Express",QjXcQatu8Bw,"Philippe Manoeuvre: ""Mes disques cultes des 70's""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Ph_manoeuvre_70s,2012-11-16T17:59:55Z,PT4M18S,28339,138,69,"['musique', 'youtube', 'lexpress']"
2964,"Philippe Manoeuvre: ""Mes disques cultes des 60's"" - L'Express",BoV81zbgjhE,"Philippe Manoeuvre: ""Mes disques cultes des 60's""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le rédacteur en chef de Rock & Folk a compilé dans trois coffrets 10 incontournables des années 60, 70 et 80. Dans ce premier épisode, Philippe Manoeuvre présente les premiers albums du Velvet Underground, de Led Zeppelin et des Doors,...",2012-11-15T16:38:30Z,PT3M51S,52125,240,65,"['musique', 'youtube', 'lexpress']"
2965,Corse: chassons la mafia - L'Express,MnVSUCooINc,Corse: chassons la mafia,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Combien de fois va t-il falloir dénoncer l'incurie de l'Etat et le comportement des corses, trop muets face à la violence? 17 assassinats depuis un an. Faut-il désespérer? Non, il faut agir. L'édito vidéo de Christophe Barbier.",2012-11-15T11:32:50Z,PT2M8S,1349,0,4,"['editocb', 'youtube', 'societe', 'lexpress']"
2966,"Gilles Bouleau: ""Comme Jospin, je suis un austère qui se marre"" - L'Express",khHqHNebFGQ,"Gilles Bouleau: ""Comme Jospin, je suis un austère qui se marre""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le présentateur du 20h de TF1, successeur de Laurence Ferrari, revient sur sa nouvelle casquette et ses premiers pas au sein de la chaîne, ainsi que sur sa carrière depuis LCI, mais également à l'étranger.",2012-11-13T15:17:04Z,PT18M15S,1789,6,1,"['immedias', 'medias', 'youtube', 'lexpress']"
2967,Chine: Xi Jinping: sauriez vous prononcer le nom du successeur de Hu Jintao? - L'Express,gWhI9Pz1G5Y,Chine: Xi Jinping: sauriez vous prononcer le nom du successeur de Hu Jintao?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Hu Jintao va quitter la présidence de la République populaire de Chine à l'issue du 18eme congrès du Parti communiste chinois. Xi Jinping, son successeur, est peu connu en France...",2012-11-13T15:04:05Z,PT53S,2715,11,0,"['monde', 'youtube', 'reportage', 'lexpress']"
2968,"""L'Islam est une religion très simple, ce sont les gens qui sont compliqués"" - L'Express",nQNbl5QjT8w,"""L'Islam est une religion très simple, ce sont les gens qui sont compliqués""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Des années que Tareq Oubrou trace discrètement son chemin afin d'aider ses coreligionnaires musulmans à trouver leur place au sein d'une France laïque.,2012-11-09T14:46:31Z,PT3M57S,17944,216,142,"['youtube', 'societe', 'lexpress']"
2969,"Psy: ""Avant Gangnam Style, j'avais déjà l'impression d'être une superstar"" - L'Express",I7v_VsJam-0,"Psy: ""Avant Gangnam Style, j'avais déjà l'impression d'être une superstar""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"De passage à Paris, l'excentrique chanteur sud-coréen revient sur le succès fou de son fameux Gangnam Style. Un succès planétaire qui parvient encore à l'étonner...",2012-11-07T16:32:49Z,PT3M7S,3838,16,1,"['GANGNAM STYLE', 'musique', 'youtube', 'lexpress']"
2970,Elections américaines: revivez la soirée électorale en vidéo - L'Express,R77OrQ1mTKI,Elections américaines: revivez la soirée électorale en vidéo,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Barack Obama a gagné cette nuit... Mais dès 20h, les médias français étaient au garde-à-vous pour couvrir l'élection américaine. Retour sur les moments forts de cette soirée durant laquelle Barack Obama a été élu Président. Zapping.",2012-11-07T07:12:13Z,PT3M32S,2833,10,0,"['monde', 'youtube', 'lexpress', 'election americaine']"
2971,"Daphné Burki : ""Il a pas l'air mais il est poilant Michel"" - L'Express",CzMYMftKuwg,"Daphné Burki : ""Il a pas l'air mais il est poilant Michel""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Co-présentatrice du Grand Journal aux côtés de Michel Denisot, Daphné Burki est l'invité de L'Express. Elle revient sur ses débuts à la télévision, de France 5 à Canal+. Ancienne élève des Beaux Arts, Daphné Burki se confie à sa manière... Revigorant",2012-11-02T14:29:00Z,PT6M26S,5004,9,3,"['medias', 'youtube', 'lexpress']"
2972,Ségolène Royal au Congrès du PS à Toulouse - L'Express,STgWKggCZ18,Ségolène Royal au Congrès du PS à Toulouse,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"A peine sortie de scène, lors du Congrès du PS à Toulouse, Ségolène Royal répond aux sollicitations d'un grand nombre de journalistes. Mais on annonce au micro l'arrivée de Martine Aubry. Standing ovation des délégués socialistes. Musique à fond. L'attention générale bascule vers l'ex-première secrétaire et vers l'orateur suivant, Jean-Christophe Cambadélis.",2012-10-26T17:57:37Z,PT4M6S,2224,4,1,"['segolene', 'royal', 'ps', 'martine', 'aubry', 'toulouse']"
2973,"Tori Amos: ""Je me suis toujours vue comme une compositrice"" - L'Express",y5Hkz5E6770,"Tori Amos: ""Je me suis toujours vue comme une compositrice""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"L'artiste américaine sort une compilation de ses titres, enregistrés avec le Metropole Orchestra, sous le titre lumineux Gold Dust - poussière d'or. Elle se confie à L'Express.",2012-10-26T17:17:39Z,PT5M30S,1073,11,1,"['musique', 'youtube', 'lexpress', 'culture']"
2974,Les BB Brunes chantent Stéréo pour L'Express - L'Express,uv53gNhUiL8,Les BB Brunes chantent Stéréo pour L'Express,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"A l'occasion de la sortie de Long courrier, le troisième album des BB Brunes, L'Express leur a demandé de jouer un titre. Voici Stéréo.",2012-10-26T12:42:28Z,PT3M8S,8071,50,4,"['session', 'musique', 'youtube', 'lexpress', 'culture']"
